iso3_country,start_time,end_time,original_inventory_sector,gas,emissions_quantity,emissions_quantity_units,temporal_granularity,created_date,modified_date
AGO,2021-01-01 00:00:00,2021-12-31 00:00:00,international-shipping,n2o,,tonnes,annual,2023-10-10 21:31:23.275611,
AGO,2021-01-01 00:00:00,2021-12-31 00:00:00,international-shipping,co2e_100yr,1417478.4922946526,tonnes,annual,2023-10-10 21:31:23.27563,
AGO,2021-01-01 00:00:00,2021-12-31 00:00:00,international-shipping,co2e_20yr,1417478.4922946526,tonnes,annual,2023-10-10 21:31:23.275648,
AGO,2022-01-01 00:00:00,2022-12-31 00:00:00,international-shipping,co2,1575113.8161508446,tonnes,annual,2023-10-10 21:31:23.276788,
AGO,2022-01-01 00:00:00,2022-12-31 00:00:00,international-shipping,ch4,,tonnes,annual,2023-10-10 21:31:23.276814,
AGO,2022-01-01 00:00:00,2022-12-31 00:00:00,international-shipping,n2o,,tonnes,annual,2023-10-10 21:31:23.276835,
AGO,2022-01-01 00:00:00,2022-12-31 00:00:00,international-shipping,co2e_100yr,1575113.8161508446,tonnes,annual,2023-10-10 21:31:23.276855,
AGO,2022-01-01 00:00:00,2022-12-31 00:00:00,international-shipping,co2e_20yr,1575113.8161508446,tonnes,annual,2023-10-10 21:31:23.276874,
AGO,2023-01-01 00:00:00,2023-12-31 00:00:00,international-shipping,co2,1363214.7329716797,tonnes,annual,2023-10-10 21:31:23.27805,
AGO,2023-01-01 00:00:00,2023-12-31 00:00:00,international-shipping,ch4,,tonnes,annual,2023-10-10 21:31:23.278076,
AGO,2023-01-01 00:00:00,2023-12-31 00:00:00,international-shipping,n2o,,tonnes,annual,2023-10-10 21:31:23.278095,
AGO,2023-01-01 00:00:00,2023-12-31 00:00:00,international-shipping,co2e_100yr,1363214.7329716797,tonnes,annual,2023-10-10 21:31:23.278113,
AGO,2023-01-01 00:00:00,2023-12-31 00:00:00,international-shipping,co2e_20yr,1363214.7329716797,tonnes,annual,2023-10-10 21:31:23.278128,
AIA,2015-01-01 00:00:00,2015-12-31 00:00:00,international-shipping,co2,3299.2251328976376,tonnes,annual,2023-10-10 21:31:23.279241,
AIA,2015-01-01 00:00:00,2015-12-31 00:00:00,international-shipping,ch4,,tonnes,annual,2023-10-10 21:31:23.279267,
AIA,2015-01-01 00:00:00,2015-12-31 00:00:00,international-shipping,n2o,,tonnes,annual,2023-10-10 21:31:23.279287,
AIA,2015-01-01 00:00:00,2015-12-31 00:00:00,international-shipping,co2e_100yr,3299.2251328976376,tonnes,annual,2023-10-10 21:31:23.279306,
AIA,2015-01-01 00:00:00,2015-12-31 00:00:00,international-shipping,co2e_20yr,3299.2251328976376,tonnes,annual,2023-10-10 21:31:23.279321,
